gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Axl	7137.71714489034	0.213148284283405	0.153190703837248	0.00563035801665581	0.105995511347843
Siah2	440.522155032801	-0.235170979612917	0.181379661684159	0.00564267880977602	0.106126386330012
Ecd	1316.12159806713	0.149189750919004	0.0782641405135416	0.00565932539911739	0.106338293882465
Ube2e2	704.132102704661	0.207390326832049	0.146318622267591	0.00566752866987747	0.106391300301489
Scarb1	3998.96370840621	0.238300661275793	0.185852060268068	0.0056735970613535	0.106404168037737
Gm12216	576.230077077656	-0.257131704525759	0.212311102149029	0.00570608398637763	0.106871813140538
Cd180	561.184704808982	0.297622843413809	0.294819570526738	0.00570934561017899	0.106871813140538
Usp31	1961.4305281522	-0.219140531409264	0.161546309502004	0.00571639901475458	0.106902610524743
C1qb	1786.98869145525	0.27781086509259	0.403351824263493	0.00573025574744928	0.107049745888897
Gm28119	33.7548246094024	-0.27575233702201	0.406033646385997	0.00573509793576881	0.107049745888897
Fam163b	93.5064658051794	-0.218811945448181	0.439301497496058	0.00574685861247076	0.107168069993122
Mamdc4	178.129207112773	-0.281757045600608	0.255031839730337	0.00577957598767478	0.107575215205619
Cygb	1279.40398450099	0.252066056081769	0.206075203736384	0.00577921381946924	0.107575215205619
Fam117a	1086.44017618923	0.170403652753987	0.101818843980143	0.00578808026433331	0.107632156712208
Lrrc28	415.196366448101	0.210970558418852	0.151996064586246	0.00580368764749426	0.107719712420675
Uri1	2520.70102284182	0.156109783621904	0.0858232472386644	0.00580119408307982	0.107719712420675
Pigr	2246.56919470258	-0.293792056260739	0.365459333348733	0.00582264628641122	0.10797021495637
Rab3d	3254.02460635913	0.163791767374069	0.0943840861929862	0.00582905110751106	0.107987678764921
Mcm4	1455.53486248469	0.213474789711933	0.155758006071827	0.00586911474698278	0.108628081651319
Chrna10	16.3815834278116	0.249310096986873	0.426775887810589	0.00587510373885	0.108637208237463
Gm7932	69.0729392709244	0.295105877518043	0.355184706698776	0.00589141746950329	0.10883705525203
Pdcd1lg2	59.0295969974323	-0.263020802345913	0.41474500704024	0.00590458138138403	0.108978394179102
Antxr2	4781.65604459508	-0.166090435134961	0.0974397861445754	0.00591336597264348	0.109038717519817
Zfp511	521.630744408413	-0.256582929466694	0.214765836085645	0.00592023930945427	0.109063718946862
Tasor	3018.23307174011	-0.216948106298952	0.160875653807177	0.00594201462574924	0.109362945164977
Tinag	395.705745563222	-0.273557612989823	0.243369375381312	0.00595556947105253	0.109510457427252
Gata6	1229.32875832715	0.207210417194778	0.148844725928623	0.00599304146307499	0.110097073048888
AI463229	45.8594270598052	-0.294063975380632	0.349653917686995	0.00600227552086327	0.110164327038908
Dedd	345.011214703096	-0.262045354273808	0.225006703164187	0.0060284285927963	0.110251826326809
Rcn1	3147.32996556568	-0.170217640547218	0.102873004897236	0.00602306363520369	0.110251826326809
Gm38392	29.6534842579623	-0.270166046144299	0.402091939013318	0.0060293531774817	0.110251826326809
Nxpe5	70.7909500220817	0.280049926455858	0.386973356968017	0.00602347496595605	0.110251826326809
Gm19221	238.244681606049	-0.280655369867182	0.259636566687542	0.00603717707405265	0.110292864346394
Efna1	1762.79032402063	0.266292650007844	0.233412522409366	0.00610323582982618	0.11139673374716
Tmcc3os	16.418086543198	-0.252298595242392	0.41781305189422	0.00611667262204883	0.11153899236166
Dcp1b	740.357024717925	-0.181882181373942	0.117847057226326	0.00613895364731666	0.111806620626757
Gm35455	27.2826016219561	0.253045945883133	0.4164546794706	0.0061426615065846	0.111806620626757
Arhgef16	708.235708827741	0.197492584860585	0.138061930675796	0.00620045418178503	0.112754717397741
Gid8	1622.34814299273	0.133656965985656	0.066380646597643	0.00626970244478108	0.113723192886236
Psap	51791.7307519135	0.276542877772566	0.256861204463775	0.00627097082238059	0.113723192886236
Msl1	6066.15700769254	-0.14433327482414	0.0756911091020832	0.00626308512708172	0.113723192886236
Acaca	4728.94230080101	-0.267100918453123	0.238525846529939	0.00629408636537634	0.114037768271672
0610009L18Rik	106.950053165474	-0.273481913504977	0.251555008810566	0.00632142720133859	0.114428252279176
Nudt6	83.5353133921889	-0.264254466289355	0.23419989862573	0.00633569359347703	0.114581569315883
Platr22	139.360286798871	-0.280876647261209	0.269559973425592	0.00634508641338262	0.114620398482457
Arap3	12989.7010877091	-0.214114527039213	0.160897530762011	0.0063494377668989	0.114620398482457
B3gnt7	352.465349468192	0.276972763351505	0.260207805246046	0.00635833449759071	0.114676275560105
Palld	4092.50150742864	-0.198869233729442	0.141154556181738	0.00637482511825277	0.114764269683518
Arl11	385.202191934516	0.285599790871895	0.285364736849413	0.00637030649068428	0.114764269683518
Gm46878	29.113675811484	0.27756702281905	0.374669071417467	0.00639939666461196	0.114892710144764
Rarb	140.777812187889	-0.260461639707615	0.228703650599624	0.00639718469729075	0.114892710144764
Rem2	74.3207310713384	-0.275825199500807	0.258529725719665	0.00639401819850625	0.114892710144764
Pi15	1262.29265070357	-0.278696370234291	0.267112473290494	0.00644698978934305	0.115341786233192
Kyat1	583.08680452907	-0.202987142748307	0.147130473052707	0.00645300766763902	0.115341786233192
Hmgn2	4605.84434410105	0.229168542868242	0.182208972115984	0.00645105386837332	0.115341786233192
Zbtb42	1067.05630825838	0.154338952511144	0.0865951429233294	0.00645358504446352	0.115341786233192
Pex6	1965.59791353429	-0.195853388888718	0.137770923371905	0.00644636226816681	0.115341786233192
Ttc19	774.66796433727	0.184682097283543	0.123485172014943	0.00646733301100575	0.115483081868609
Gm44716	12.0878518048077	-0.229621812156251	0.422240769583763	0.00647899285933697	0.115586869901186
Wdr62	349.234157137073	0.249230891662964	0.211979822442904	0.0064952725955119	0.115772816407109
Lcor	746.096159480644	-0.286682394832996	0.300878065962969	0.00652187267268305	0.116142213622456
Gen1	126.859982738727	0.279804105851037	0.273778633265079	0.00655045252493062	0.11654617017129
Commd3	2103.61783501447	0.238242504094207	0.196533681339461	0.00657844955411909	0.116939039870748
Frmd8os	16.2599894505266	-0.260954336976854	0.394143525746794	0.00659988098222159	0.11721459782172
Efemp2	1286.27021171787	0.211602295619202	0.159870742521553	0.00661293041575962	0.117340929558636
Paxx	1022.25691757271	-0.173100579859069	0.109667533911366	0.00662120300575796	0.117358869937114
Fabp12	98.5402909390127	-0.286376662676205	0.320052292873831	0.00662581569534168	0.117358869937114
Clk3	2996.91965101329	-0.170217176226287	0.106193242738216	0.0066463063299922	0.117616416495037
Gm16046	191.877276643302	-0.283694284347125	0.294656129476965	0.00666525096003982	0.117846167913334
Srp72	4753.62834960646	0.134804949823468	0.0683472477091426	0.00668208331625384	0.118038195632162
Rtp3	199.704933580271	-0.284391280857662	0.302148866782151	0.00669641112188305	0.118185677362734
Syt6	79.657304242184	0.284165315443034	0.330933928931635	0.00672111685194841	0.118410264538738
Jmjd1c	5478.55538546483	-0.182740063230487	0.122557020459041	0.00671624816556511	0.118410264538738
Gimap4	6108.58583290106	-0.198240040952987	0.143136875962114	0.00674854441651559	0.11878760238759
Amt	557.946033107165	-0.254458566162466	0.224521683541364	0.00676321677041733	0.118939951869074
Hspa8	46696.8243029135	-0.249677545859204	0.216781748301279	0.00677996587238002	0.119022722379517
Rpa1	2869.37723252798	0.158288990396098	0.0923866991394517	0.00677605751358967	0.119022722379517
Ppp3cc	726.503603487794	0.184578137649304	0.125413135006462	0.00678968665697391	0.119087609714644
Abcd3	7304.45147247823	0.151008767764084	0.0843322173926418	0.0068088682022006	0.119222170962476
Atmin	1709.9709652115	0.191183718849896	0.134277404658373	0.00681687049649586	0.119222170962476
Pstpip1	918.533170522707	0.233536548421412	0.192421117237921	0.00681615272892356	0.119222170962476
Lactb	640.717237086678	0.214716442066451	0.166034306646144	0.0068335468053061	0.119222170962476
Gid4	3537.04664247553	-0.214446836767381	0.165661136159306	0.00683316621670784	0.119222170962476
Man2a1	8295.56210461777	0.204487022085285	0.152117588542162	0.00683051809894708	0.119222170962476
Mpc1-ps	145.567532026319	0.263912340361031	0.24415074024624	0.00687481017510716	0.11983630752323
Serpinb10	257.798884458696	0.281859772805809	0.325596211696131	0.0069008331773452	0.11997253246841
Fxyd4	32.8672556607259	0.253922187993875	0.393513087549544	0.00689766705837986	0.11997253246841
Incenp	879.453590542694	0.210286016068637	0.160497605233791	0.00689395824449936	0.11997253246841
Nucks1	5207.20476125474	0.173149293633578	0.111513681359938	0.00694700479335193	0.120036008826383
Mafb	687.430739731497	0.281646652604821	0.310643249650485	0.00693961815570554	0.120036008826383
Gba	1842.74380584659	0.191502528423915	0.135614084716351	0.00694996342358926	0.120036008826383
Atp13a2	4863.14913698108	0.172361073276621	0.110419123259259	0.0069313743607104	0.120036008826383
Spsb2	546.839072617393	-0.227991427011692	0.185646220075468	0.00693387003294365	0.120036008826383
Gprc5c	572.533486951419	0.206084406594399	0.15521236393951	0.0069469311231859	0.120036008826383
Rhob	11922.8336017488	-0.266389672720915	0.250916475423946	0.00694166622775767	0.120036008826383
Syngr1	493.885253870309	0.26104957707697	0.239960008926467	0.00695306470917229	0.120036008826383
Dsn1	250.103085882527	0.260926871256483	0.239984345411606	0.00696677789053836	0.120063032748275
Ifit2	1949.10348646592	0.266621431526426	0.251970195149019	0.00696433199454636	0.120063032748275
Gm13816	119.844631014305	-0.276590824973619	0.28200797105681	0.00700932613207743	0.12018021027579
Wdr45	851.939420334454	-0.184546832591914	0.126671800175471	0.0069947964844211	0.12018021027579
Sfmbt1	1266.13810660306	0.193563433895014	0.138714365027332	0.00699980659931718	0.12018021027579
Dnase1l2	152.615131486125	-0.278980226678386	0.33469162410837	0.00701005627803846	0.12018021027579
Ifit1	900.934412331222	0.193880325556229	0.418087662772029	0.00700512010069013	0.12018021027579
Hhex	914.41017527502	0.231948239535295	0.192219626249824	0.00700681872698756	0.12018021027579
Scara3	326.861760546639	0.264903468340352	0.249467150046663	0.00702236686565023	0.120182792929271
Aldh7a1	2333.60744836229	-0.173799952959842	0.112761871131241	0.00702201384517358	0.120182792929271
Mfge8	11069.7897762386	0.242067342278478	0.208113139104711	0.00704017708650688	0.120383374108116
Thbs1	18442.9183777329	-0.26623598906025	0.367978169943063	0.0071050541510756	0.120761737635201
Spef1	955.555427355421	-0.183932498758679	0.126558646052743	0.00710650553518266	0.120761737635201
Mtcp1	651.943296803884	-0.248019917063375	0.218236394170065	0.0070684263983445	0.120761737635201
Pik3ca	6374.03012332727	-0.169134115010911	0.10723996083227	0.0071111783582422	0.120761737635201
Mcm7	1332.36547726913	0.172576867308882	0.111593366030261	0.00709786965699964	0.120761737635201
Zfp810	861.77755373536	0.189889796463119	0.134480613636135	0.00710076029609543	0.120761737635201
D030018L15Rik	64.8617695251912	0.276927590871979	0.288780767284929	0.00710480962612678	0.120761737635201
Rnf125	813.873866932812	-0.25612517702715	0.233275513993804	0.00710662969641415	0.120761737635201
Map2	650.448608633203	0.276016966991754	0.286496715456476	0.00714167618103129	0.120882498775702
Traf1	2634.62560949114	-0.235443819702036	0.198978881690171	0.00713730275368547	0.120882498775702
Ace3	210.238305666549	0.260330549477799	0.242145146728047	0.00713714826871362	0.120882498775702
Lima1	6618.28242637914	0.152382899773487	0.0870873777238591	0.00714275097738756	0.120882498775702
Klkb1	34.8681566463841	-0.276966145641001	0.333512891057144	0.0071505581577307	0.120911106162415
Efnb2	11823.5279076779	-0.238023349168448	0.203410451814631	0.0071731814341575	0.121086487966688
Mafg	3858.42145645143	-0.152356554993118	0.0871606803915391	0.00717023245346002	0.121086487966688
Bche	397.096484589699	0.258451762113921	0.239613597472602	0.00720394423197987	0.121298861567028
Apcdd1	718.648945776487	0.224356146403397	0.18315136618965	0.0072041717751652	0.121298861567028
A930007I19Rik	205.630618492174	-0.251751355782314	0.226670039483152	0.00719460548687959	0.121298861567028
Epx	18.6080968933914	-0.152187015661426	0.399071816630787	0.00721716897390531	0.121414280091222
Abcf2	2524.31830392484	0.150067688067203	0.0849917890574356	0.00727686686934246	0.122314479086983
Pdxk	1236.15933757443	0.231245831964338	0.194273168814393	0.00728669192322007	0.122357615199604
Zfp651	1528.50554398204	0.203208247888814	0.154000861181344	0.00729181315855381	0.122357615199604
Phf14	2145.95106818063	0.148296625068452	0.0831286013403212	0.00729886231901296	0.122372019898159
Eif2ak3	2042.93471036353	0.152925436385182	0.0884410120913749	0.00733840124781403	0.122930658869102
Acly	11494.450849403	-0.169525114715503	0.108970112706503	0.00735132348778066	0.122938757515195
Tmem109	4961.24017861888	-0.18403934095925	0.128198705684076	0.0073467767029163	0.122938757515195
Psd	398.806727471126	-0.201232559910682	0.151862448617539	0.00736965318840841	0.123141111221698
Slco4a1	115.5250443936	0.247384306426547	0.222325521285795	0.00742014194337609	0.123248883525967
Or5m3b	440.550980273229	-0.269308409031924	0.272848607076657	0.0074301812247845	0.123248883525967
Spint1	1650.44573659018	0.194789898056015	0.143245400701109	0.00740758158894487	0.123248883525967
Gm830	81.7821322186066	-0.262163904270754	0.364875209377791	0.00740038208337352	0.123248883525967
2900064F13Rik	16.569284001875	0.24490404392644	0.389321629572814	0.00741700567111662	0.123248883525967
Shkbp1	896.015785821246	0.180616839429165	0.124105778980837	0.00743221880725209	0.123248883525967
Adprhl1	49.682742900057	-0.256013727893819	0.37567460534179	0.0073938804918853	0.123248883525967
4931406C07Rik	2479.00042582066	0.165864430582049	0.104492839218014	0.00739948699184501	0.123248883525967
Tmem42	215.752308180338	-0.213641651592826	0.16959529805686	0.00740562660451908	0.123248883525967
Cercam	238.729755389042	0.26439076239828	0.25876035592025	0.00745177663082889	0.123262986327694
Gdi1	8431.9680187165	-0.139223376926078	0.0743138165181334	0.00744872214290141	0.123262986327694
Ighv1-11	16.5012090376514	0.14485389818597	0.392210259981749	0.00744230767354687	0.123262986327694
Ythdc1	5063.78204414233	-0.14356324337092	0.0786652714174874	0.00746451852888685	0.123370516522162
BC023105	49.4772273354446	0.249068587706837	0.382899340095222	0.00747555375294844	0.123449683403953
Nupl2	260.330610656335	0.220940644238574	0.181070660482463	0.00750174171189492	0.123746483665844
Gt(ROSA)26Sor	771.095153476547	-0.249160989250053	0.227078660681063	0.00751856765734199	0.123746483665844
Mir142hg	958.057328857629	0.242366127259659	0.214903789809662	0.00751381024309001	0.123746483665844
Tcte2	114.886580484323	-0.248880084793245	0.226540147089417	0.00751754611182666	0.123746483665844
Ndufa10	2043.34811919404	0.146288762914724	0.0818126347081562	0.00755529216942594	0.124247471142298
Gjb1	84.8159648163929	-0.271595523271801	0.327867837700527	0.00757200384699338	0.12441878640359
Aplnr	1621.40711788239	-0.268372147280803	0.277348120534363	0.00762676699978643	0.124440552811619
Wdr13	4027.93621054253	-0.13327543407916	0.0693395028381927	0.00764427814575401	0.124440552811619
Chst7	264.482346379001	-0.196058024680481	0.146545023607049	0.00762549609729684	0.124440552811619
2700038G22Rik	67.5647113200121	-0.268826431783487	0.278537061020586	0.00761148278299799	0.124440552811619
Gm15737	14.9001452703253	-0.251967722991052	0.374445248261313	0.007634302764684	0.124440552811619
Nrip3	50.2090834349437	0.251985888591534	0.374257116073172	0.00763980134946861	0.124440552811619
Tnfrsf23	148.645554419177	0.257052115525088	0.244916339814651	0.00762074174706529	0.124440552811619
Chordc1	3118.19639130796	-0.221728059713314	0.183563796072142	0.00763788056634584	0.124440552811619
Efcab9	16.0624086150252	-0.267024025028299	0.342061413557612	0.00765771622159255	0.124440552811619
Grn	7950.06481997855	0.224615654843577	0.187716551961625	0.00761753984835287	0.124440552811619
Pigh	288.885162365449	-0.201286825718696	0.154037052890595	0.00764671618987341	0.124440552811619
Gm55208	16.7313993204046	-0.235165546013862	0.392909205170555	0.0076614636905823	0.124440552811619
Ifit1bl2	147.84030770116	-0.244849897955096	0.221307485754319	0.00765887772791552	0.124440552811619
Bloc1s2	787.545528553155	0.208133052503307	0.163222754051616	0.00758073235822585	0.124440552811619
Dym	1266.55130458328	0.167609271634679	0.108084618195005	0.00767309188792226	0.124527099629359
Rasa2	1328.63288984376	-0.170220037875927	0.111629932699167	0.00769318210977961	0.124750722529954
Cd200r2	16.7460182655722	0.168122594954826	0.40361259258691	0.00770015367264436	0.124761424300952
4631405J19Rik	42.6020156107286	0.270455928986888	0.31790510742088	0.00774328575754385	0.124876316644153
Ccdc62	391.809582828164	0.212223497254407	0.170503228905102	0.00774514919844848	0.124876316644153
3930402G23Rik	38.0200734616549	-0.257856362849562	0.361663016190158	0.00772752909267234	0.124876316644153
Nt5dc2	1575.67986165512	0.21438762552358	0.173487031736034	0.00772431156457462	0.124876316644153
Dnah2os	38.3005130618004	-0.256668080991916	0.36356952604071	0.00773702077727402	0.124876316644153
1500015A07Rik	205.98547378756	-0.230553558511985	0.198192531141631	0.00773539421849537	0.124876316644153
Flot1	3426.86499857361	0.198979529267623	0.151651248778077	0.00776393998094536	0.125077262920413
Galc	1459.8004670212	0.214313680205044	0.173822319560136	0.0077743932619829	0.125143673949199
Oasl1	115.847163132648	0.173558229752498	0.404750869878385	0.00778304529234468	0.125181005934725
Irf7	1078.89776693892	0.220287230588428	0.400440714168292	0.00780245335912357	0.12539113459333
Adamtsl5	1537.89490494594	0.201799793664062	0.15618712987179	0.0078344201174531	0.12570047277735
Trib2	5241.42436642142	-0.197759498368508	0.150425742932306	0.00783283290762777	0.12570047277735
Lonrf1	757.950261565758	0.209992078815824	0.168139363370055	0.00785014241624861	0.125748594118303
Zfp660	115.12549111615	-0.252455294569282	0.239284937227518	0.00784783814509902	0.125748594118303
Polb	939.902557076422	-0.172801580564704	0.115951487132952	0.00785901727297687	0.125788821404805
Fer1l6	28.0766693379572	-0.233198397815047	0.390090863471262	0.00786667602600561	0.125809534794541
Dgat1	1020.28503679153	-0.190381094878342	0.140368423497612	0.00788344353066474	0.125975770631083
Elapor1	4828.07304852166	-0.202146612359893	0.157130731777143	0.00789320471862138	0.126029868879636
Zbtb40	864.993093340165	-0.232237223277363	0.202950286266663	0.00791376977352859	0.126242305825569
Lgals3bp	4475.53343151951	0.258329085360574	0.353961994083889	0.00791928260351625	0.126242305825569
Nrtn	57.2467499770143	0.265214546075124	0.333994581876958	0.00792715814488636	0.126266023408516
H2bc21	483.406503646887	-0.210865344748011	0.170170012131895	0.00793901735965335	0.126353104789265
Osgin1	836.256373816605	0.250367424890558	0.236618915666372	0.0079455192897934	0.126354851006715
Adgra2	3743.25713042193	0.158910187680562	0.0982096760168942	0.00797146608361601	0.126563831385412
Ror2	156.780061407038	0.261371531873405	0.264929606057862	0.00797008783397812	0.126563831385412
Gm49759	826.040458112915	0.226409805939672	0.194637085420099	0.00801567784235859	0.127163646797674
Gm14226	44.1614937937883	-0.192013283311683	0.404432404312493	0.00804855184439596	0.127462125472627
Csnk1e	4293.38866183118	-0.165588871091288	0.107254633436729	0.00805383693607076	0.127462125472627
Lipa	5675.89168081029	0.253574968776088	0.245682708332853	0.00804544223403367	0.127462125472627
Ctrl	40.7205620105245	-0.264138733714373	0.330423353674675	0.00806336692035888	0.127510859131787
Gm49911	73.6628518308662	-0.244853321279767	0.372380737028814	0.00807137339736528	0.127535442002973
Batf	257.59287153518	-0.258847526293934	0.260595654947427	0.00808763146780383	0.127690264555973
Gfra2	1658.43844620963	-0.195185740718377	0.148850447922362	0.00812774362613099	0.128221155832188
B330016D10Rik	180.629407447118	-0.232167134158073	0.205764742935737	0.00816419126883917	0.128693436053544
Pdgfra	16553.7064848705	-0.253200758986385	0.248215720739685	0.00820812706893894	0.128712929820809
Lat2	397.278525567966	0.249656681232789	0.239757245768752	0.00820268380396631	0.128712929820809
Prc1	525.190252897589	0.26399136281984	0.321713206385194	0.00819890952667594	0.128712929820809
Psmd8	3389.98398551004	0.187213127774431	0.137888539118199	0.00819125034304383	0.128712929820809
Dctd	46.6255982092127	0.249191424269001	0.363060743916778	0.00817411915475698	0.128712929820809
Chd3	11382.5312407763	-0.196341239393424	0.151100701109324	0.00821100847392324	0.128712929820809
C1qtnf6	732.676066230768	0.259616168909818	0.266016729098984	0.00818602268422156	0.128712929820809
Tle2	1811.65019437486	-0.200387958443212	0.157264304538091	0.00824963568795538	0.129040778432229
Ntpcr	381.236895958358	0.226144639454994	0.19673704940238	0.00825367437043967	0.129040778432229
Zkscan3	3630.44238579055	-0.219439380778972	0.186030392938836	0.00825560086247777	0.129040778432229
Gm49599	49.8427580588771	-0.252337770322947	0.354867583556453	0.00825803534763848	0.129040778432229
Wdr54	155.297471019956	-0.234870892611989	0.211994262656204	0.00829009735443854	0.129235295272229
Gm49396	176.28173654704	-0.228158303564348	0.200425968166862	0.00828731154128757	0.129235295272229
Nlrp1a	43.5223765678737	0.20573811053102	0.39873575813852	0.00828530299970661	0.129235295272229
Lca5l	164.456734913731	0.251539963359652	0.246110155857347	0.008302166276236	0.129321450577113
Terf1	583.32889729683	-0.164476373902844	0.107059971671642	0.00833004267839142	0.129551497737028
Zfp329	1351.09956532342	-0.215480539582226	0.180530243388487	0.00832687033916293	0.129551497737028
Ccn4	489.423984291685	0.262773147820777	0.317582430810136	0.00834073153421946	0.129615754903236
Npas2	451.916089022612	-0.176804741581364	0.399696037386695	0.00836284853670309	0.12965366825491
Adar	2425.92434645502	0.231813717163684	0.207471086667991	0.00835946375947108	0.12965366825491
Gm56508	26.7669317000856	-0.238639165849465	0.373233190081681	0.0083596591026086	0.12965366825491
Gsta3	7762.64419132376	0.250320174156809	0.244631297688324	0.00837476482147462	0.129736658484396
Gm34455	19.9879700292951	-0.211910624003477	0.394677998108741	0.00838446175510738	0.12978516484981
Rsrp1	22191.2874218956	-0.187686425228045	0.139987281199384	0.00841539916643679	0.13016212466585
Zmym1	273.685347532575	-0.261117294768451	0.283264030292812	0.00843135312906232	0.130306925177619
Ar	639.320875995626	-0.227037638685927	0.200700383944079	0.00848307112894687	0.130697480129301
Mettl24	389.865792894598	-0.226672617623944	0.200052669579315	0.00848015472567015	0.130697480129301
Ankrd40	8606.8910295446	-0.146452962978967	0.0849454250031678	0.00847389433116846	0.130697480129301
Syne2	10894.4988840443	-0.22166595941091	0.191679387257722	0.00847017390131705	0.130697480129301
Cgnl1	10321.4754704195	-0.184726442703482	0.136276140982714	0.00850323472088778	0.130717373264778
Gm37694	48.4612984674903	-0.241094661257341	0.366566516808232	0.00850196156543993	0.130717373264778
Kifc5b	136.382511143358	0.254396470964223	0.258621017094944	0.00850420104307707	0.130717373264778
Ctps	2289.06275921512	0.240625911485968	0.225827305359489	0.00851119738328889	0.130723262374104
Bhlhe22	60.059697696207	0.259981595982194	0.319456893009454	0.00854274181425102	0.131058889193804
Flnc	585.056829934534	-0.260487495336324	0.287185774748919	0.00854630991909814	0.131058889193804
Chil4	23.0766523753139	-0.215299827402311	0.389774358966409	0.0085698026527044	0.131282782622342
Scn8a	50.8461424659109	0.260443750503315	0.313164399938789	0.00857419296632995	0.131282782622342
Clec3b	3208.65015231492	0.241542469433707	0.228868134060958	0.00858856804705774	0.13140110262089
Zbed6	1784.8782531022	-0.243762783268469	0.359744745071367	0.00861256867405106	0.131549238091913
Pigt	2296.26483738315	0.165885172678573	0.110339828759108	0.00862369291701121	0.131549238091913
Acox1	6533.93411368027	0.150488517187676	0.0902317967353104	0.00862487036814484	0.131549238091913
Gm41604	37.5773666336944	-0.249151579150226	0.350308963936795	0.00860560087226216	0.131549238091913
Dhx58	397.027776593115	0.242662629594389	0.360184648850518	0.0086620728685693	0.132014799069398
Coq7	517.733509601271	0.233254948517969	0.213848203030861	0.0086694487850817	0.1320254192101
Cyp3a13	226.020231697504	0.206762548920399	0.170499955169485	0.00872593394009511	0.132203409602562
Adam1a	229.083687684173	-0.24481623499668	0.238026866166456	0.00871059067177924	0.132203409602562
C1rl	433.37913909525	0.197277293670545	0.15614699458379	0.00872795313053797	0.132203409602562
4932442E05Rik	72.9140625463021	-0.253343963639942	0.33760339241876	0.00869051910440101	0.132203409602562
Asah1	8341.89824477687	0.157585518136234	0.0995757136029188	0.00871537916420461	0.132203409602562
Gm6213	51.8640771398876	-0.21962973607639	0.384468345522068	0.00870832375820584	0.132203409602562
Cdkl3	308.676958412655	0.236840486760927	0.221294990614828	0.00871729222215527	0.132203409602562
Gm30455	656.53053032689	0.201656646612989	0.163053713287481	0.00877088429702893	0.132650397780697
Clcn7	2830.95262697028	0.170448447076593	0.117375866332675	0.00876495371081113	0.132650397780697
C1qa	1789.69563202906	0.239723876899863	0.361285620508605	0.00879495417461532	0.132850734947785
Nod2	443.095491233138	-0.232296686501186	0.21385111356257	0.00881101398879679	0.132850734947785
Gm56829	59.5317297570421	-0.257354393951035	0.28320081308948	0.00880791076718546	0.132850734947785
Ptk7	3861.06226167326	0.177366111671005	0.127419729515782	0.00880107476361682	0.132850734947785
Zfp931	316.098292624914	-0.21504797300966	0.184344375312661	0.00882197844015041	0.132914670599431
Morc3	2710.17431821415	0.139130351053152	0.0779799555787537	0.00885535726460427	0.133315953579157
Ephb6	357.216004702502	-0.227339278223236	0.205517702430984	0.00886863719256951	0.133357285361817
Dnajb13	562.731490689338	-0.254007364479534	0.268752901952064	0.00887159560129458	0.133357285361817
Spag5	236.605874279475	0.256082301527052	0.317364248013935	0.00889274906256828	0.133573685957285
Ndst3	18.0721407244442	0.173834007477002	0.393600068574193	0.00892782663579519	0.133897078231991
Gm15344	78.8593722268773	-0.253951416913555	0.270651926796076	0.00892718655215523	0.133897078231991
Ccng2	2777.58579979067	-0.198354803063419	0.159435667441288	0.00895996765179722	0.134249918693202
Zfp469	201.688130648071	0.256813973585098	0.298217453466796	0.00896760356997944	0.134249918693202
E2f3	564.341561826879	0.205678086591392	0.170791319393649	0.00897172775806746	0.134249918693202
Gm43759	80.4379354184087	-0.247494562386167	0.341599676179001	0.00899772577983551	0.134537099462941
D630029K05Rik	110.014598855526	-0.251856651971655	0.266025073968156	0.00903909606291157	0.13475692407954
Irf8	2538.92719868323	0.210918704510608	0.179636334672706	0.00903969653106035	0.13475692407954
2810032G03Rik	23.7806369375497	0.219460305076751	0.378770247636084	0.00903618161606673	0.13475692407954
AI661453	1515.25328187485	0.182435500763099	0.136150943080864	0.00903787587513482	0.13475692407954
Kntc1	232.743445372521	0.248792531498759	0.335887403578026	0.00907345024585586	0.134777217195873
Stc1	324.691005339852	-0.253379655645615	0.274244692898694	0.00907376104634958	0.134777217195873
Eepd1	558.217648217893	0.215467328714166	0.187270822537761	0.00906649804215815	0.134777217195873
Krt23	591.26168086211	-0.204554919995588	0.169779372233482	0.00906540547600983	0.134777217195873
Ppm1b	4495.94197977069	-0.16233241393456	0.107498598276966	0.00907514929365645	0.134777217195873
Gm38244	334.288530235985	-0.254277841873739	0.281358534551268	0.0091031767107968	0.135091962494234
Phtf1	1957.9994307527	0.127454839175941	0.0673204555420797	0.00911118959874045	0.135109440958967
Bckdk	1383.33053797861	0.151081361740557	0.0927492488807798	0.00913078991528565	0.135298593894641
Arhgef15	6894.07161199033	-0.206681610406182	0.173746269328047	0.00914325008895175	0.135381741204726
Fosb	595.740668208593	-0.237609253933935	0.355766651833325	0.00915311468469162	0.135426360757709
Gm43859	84.4742802270952	-0.25446501090454	0.291564281753607	0.00918204060857949	0.135570627609596
Myo16	52.2764082655506	0.245247986086879	0.340888747791369	0.00918344060146957	0.135570627609596
Hsf1	1563.56316950942	-0.163063065921168	0.108945392246225	0.00917279207300601	0.135570627609596
Myh7	670.49187980132	-0.242288296560407	0.240763767509482	0.00919341130149454	0.13561653820645
Klhl22	1380.20903918224	0.140340624875381	0.0802225814196142	0.00920610357968627	0.13570249773278
Usp21	1307.41559054284	-0.153827895711278	0.0967516361363838	0.00925660978466728	0.136183305748128
Lamp1	22746.2296789334	0.154552261887153	0.0976934971654994	0.00925338890385662	0.136183305748128
Igfals	43.6239503376968	0.251230616805663	0.27170877855846	0.00925939004024302	0.136183305748128
