gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm28410	1.58458407170604	0.0110755210217706	0.26614357352025	0.041614835463716	0.966805746497339	1
Desi2	1646.17836066158	-0.0392991817911724	0.10085124552585	-0.389674729213922	0.69677708540919	1
Gm8023	1.60354333028514	-0.0119756129929782	0.270264089976815	-0.0443107813324573	0.964656677856213	1
Gm37486	5.31764246309476	-0.10629497695929	0.275271257588411	-0.386146297621176	0.699388323276773	1
Cox20	50.7083230978709	-0.0529775794533221	0.212682272120731	-0.249092596787986	0.803289155919953	1
Ercc5	1981.05720298718	0.0419299365162869	0.121784969802845	0.344294838551639	0.73062456553291	1
Mettl21e	198.539416934586	-0.0109826568696896	0.234790239865631	-0.0467764625819833	0.962691388632556	1
Gm15833	29.8513022653728	-0.0384099609126471	0.223202758262255	-0.172085511898185	0.863370302679628	1
Txn-ps1	0.854893445689733	0.01320492768911	0.275305327791887	0.0479646645236451	0.961744403803023	1
Farsb	1234.76169810178	-0.00239549810758017	0.0947890561956219	-0.0252718847905441	0.9798380994534	1
Gm28995	1.09993288873024	-0.00292657132777304	0.264378898278665	-0.0110696101195199	0.991167909367134	1
4833412K13Rik	21.063833597719	-0.230170856801264	0.326793533466062	-0.704331124181097	0.481226587840615	1
BC035947	7.61724634096688	0.0821963228443399	0.326123497848043	0.252040479716182	0.801009775240575	1
Rgl1	4191.39552006363	0.0749164364716136	0.133576529570385	0.560850298421164	0.574899594438802	1
Gm15479	1.79573377887003	-0.040395993870471	0.27158865051791	-0.148739624404176	0.88175909324292	1
Gm7278	2.60536529314903	0.042612412528558	0.280827743741978	0.151738613716563	0.879393100447148	1
Gm28792	0.443434775083153	-0.0046206858934834	0.275625553725685	-0.0167643595850409	0.986624602830251	1
Apobec4	22.2512006565538	0.0328958863245729	0.199446763378114	0.164935673898144	0.868994613203172	1
Mogat1	7.89417261756409	0.0212625385383879	0.334739514075075	0.063519655267287	0.94935270820733	1
Arpc5	10044.4377515372	-0.0226819325232291	0.126510981029846	-0.179288251016551	0.857711371713926	1
5730419F03Rik	1.36999313722834	-0.0198106852854273	0.2746054182264	-0.0721423685423942	0.942488608825402	1
Gulp1	1279.81655169651	-0.101657693412796	0.169793240292659	-0.598714608647417	0.5493632137335	1
Gm37626	9.35187682205935	-0.00947365775501017	0.233164642081421	-0.0406307648983158	0.967590257558741	1
Gm16102	2.80267076779254	0.0111294722332471	0.259469715963089	0.0428931453211686	0.965786712964721	1
4930521E06Rik	2.44209201394264	-0.0105590271750651	0.25680347480962	-0.0411171507040278	0.967202501880823	1
Gm38110	0.745471129578989	0.0150992631410076	0.276246857359921	0.0546585879213635	0.95641046206442	1
Gm3496	0.55482227537475	0.00372385531335964	0.275570192243033	0.013513273271862	0.989218296030033	1
Hnrnpu	22659.4809247832	-0.0280310550769342	0.0798148298279828	-0.351201088035229	0.725437493921081	1
Gm38300	54.5249983192036	0.0489243760548143	0.188597354152545	0.259411783768941	0.795317538703605	1
Efcab2	619.783372553052	0.0527452469709226	0.147805462748899	0.356855869803198	0.721199708112498	1
Acsl3	1055.56432660138	0.101121986375857	0.121840749243106	0.829952105547965	0.406565863188984	1
Ncf2	2658.7256875102	-0.0200594316986643	0.189572126052853	-0.105814246621213	0.915729733082476	1
Kif26b	863.707530279291	0.144957316617905	0.261696744033775	0.553913336419642	0.579638157541014	1
Gm34176	1.19686106466578	0.0156551337403073	0.268107627288487	0.0583912285474155	0.953437001457924	1
Sgk3	1577.59067086763	-0.0837808735365342	0.135948952432558	-0.616267150554886	0.537718215626703	1
Gm16564	3.0521038644202	0.0445522409436743	0.260058688158584	0.171316102757953	0.863975219468631	1
Utp14b	319.11458569799	-0.111089693586321	0.147684868482321	-0.752207688762778	0.451926170558108	1
Gm6159	15.7581100140711	-0.0693673035525931	0.226671334597453	-0.306025919315219	0.759584911144007	1
Gm29536	0.679379438772715	0	0.277225276929073	0	1	1
Kcne4	766.455324328993	0.0843061890327749	0.184262743017497	0.457532475920917	0.64728836512855	1
Gm29187	0.841624949270441	0.000901968473196807	0.270652544279177	0.00333256971811959	0.997340998995934	1
Gm5830	2.26671735674419	0.0172512423497656	0.259212200929397	0.0665525862128088	0.946937892728435	1
Gm6195	0.827150334512698	0.00924288172331919	0.274230348283092	0.0337048097746557	0.973112543507767	1
Gm54812	0.356230286667016	0.00354948773362005	0.275321821704305	0.0128921409558019	0.989713844715474	1
Scg2	9.22434940680396	-0.0534385574166339	0.252717119539026	-0.211456024483461	0.832531443698702	1
Smyd3	608.699657140571	0.174865200009048	0.168396297391966	1.03841475565241	0.299077002827136	1
Ap1s3	682.639388388768	-0.149943918810182	0.146542532601936	-1.02321091459151	0.306208133466242	1
Gm5561	6.76641053955512	-0.0144306088990691	0.236380041607197	-0.0610483389416143	0.951320711909434	1
Gm37886	4.19885507940077	-0.017734628889785	0.245988359494589	-0.0720953988482335	0.942525987885949	1
Tfb2m	875.803879541285	0.00475153633102897	0.112103828542714	0.0423851387842523	0.966191675235358	1
Gm15480	2.96848419946181	0.00249293839401762	0.25713838194308	0.00969492914740925	0.992264686891203	1
Cnst	2588.4583948855	0.020088105162405	0.114567686307577	0.175338315801149	0.860813806428681	1
Col3a1	22937.5357378504	-0.34635481114895	0.311001021843528	-1.11367740561061	0.265417605760014	1
Mcmdc2	16.9483571850496	0.0418493540348804	0.21230978705864	0.1971145777812	0.843737875807572	1
Tcf24	65.5984149947151	-0.0970170795618643	0.258749750463939	-0.374945596615696	0.707700927418411	1
Sccpdh	972.491220077163	-0.0520527223452577	0.131381685726622	-0.396194660293586	0.691961430175722	1
Smg7	3601.54454451027	-0.0293468995361683	0.116662503668381	-0.251553829322817	0.801385949962634	1
Gm28791	2.63841984352951	0.008302796928285	0.25153510519447	0.0330085016239218	0.973667808021537	1
Kif28	0.999580592175555	-0.00812941122493586	0.269656039488666	-0.0301473359927381	0.975949549206833	1
Col5a2	5557.64818781238	-0.192558253870603	0.207423887744421	-0.928332102751179	0.353235326502112	1
Gm38211	7.69314849798325	0.0273277752395865	0.229686759265834	0.118978452771664	0.905292426705169	1
Wdfy1	3170.92406686372	0.0193598043528101	0.0833370220465764	0.232307369250488	0.816299289157566	1
Gm10555	1.58791326122675	-0.0173023889679879	0.258889448598488	-0.066833117617019	0.946714558294336	1
Ppp1r42	41.433189340584	0.0330965809148418	0.202178498491011	0.163699805675989	0.869967470532326	1
Gm15818	0.796731832528736	0.00745881742803741	0.269102615021096	0.0277173725251711	0.977887567755166	1
Mrpl44	620.748430689556	0.00384909232385026	0.122316023111059	0.0314684227458524	0.974895974665472	1
Serpine2	5591.65145141004	-0.28298981554214	0.238605978861336	-1.18601309528206	0.235617128064737	1
Nmnat2	618.441958551908	-0.0335437409613154	0.140436611143012	-0.238853249792225	0.811219377623767	1
Gm5529	5.18177992438239	0.0464128406530326	0.231140324830149	0.200799409134423	0.840855424962241	1
Gm28960	0.360650027343954	-0.00517794759449247	0.275382205740673	-0.0188027675229261	0.984998446050031	1
Gm38339	1.7047800969875	-0.00639270985876835	0.269722952552804	-0.0237010228394147	0.98109109012816	1
9830004L10Rik	1.76509813601604	0.0302465437928662	0.270382534439743	0.111865745528053	0.910929857190445	1
Fam124b	347.331993755195	-0.0154972448473357	0.363913057630941	-0.042585020027097	0.966032336944243	1
Gm37932	0.770627319566027	-0.00259351609919262	0.277465139573304	-0.00934717818310807	0.992542139439339	1
Ahctf1	4127.62789797782	0.0639785241015072	0.111733296251926	0.572600346071005	0.566915325343352	1
Gm10518	0.725452766618489	0.00577617639378014	0.26650288116722	0.021673973536353	0.982708025004308	1
Cops5	2278.87829133836	-0.050857426674192	0.136524943464962	-0.372513808711039	0.709510332740733	1
Gm37070	2.54365901735469	0.0242537037096106	0.259425190062279	0.0934901645587618	0.925514163018465	1
Lamc2	8890.56703491078	-0.180855312556331	0.236405357092832	-0.765022056946505	0.444258410480051	1
Cul3	5872.42574313229	0.000932177777724256	0.0895088987358611	0.0104143586938221	0.99169069419079	1
Gm37902	31.2335446530676	-0.0580764675848152	0.264805042322422	-0.219317831244702	0.826402472685648	1
Gm37262	11.4874922990784	-0.0252664759574568	0.216061293971467	-0.11694124150156	0.906906616349021	1
Gm29125	0.736643757372838	-0.00972398246904612	0.273392131466305	-0.0355678944265614	0.971626908651502	1
Lamc1	12266.8970891366	-0.066659829096931	0.142592047273771	-0.467486303559038	0.640151989026106	1
Gm38009	13.31947721201	0.0765466685848068	0.245688000707994	0.311560468416136	0.7553745813771	1
Gm8818	6.53901078856717	0.0260504854034984	0.239455541394001	0.108790488839157	0.913368667848433	1
Shcbp1l	29.7144726908166	-0.079352820022095	0.239646047050239	-0.331125094692089	0.740549997024179	1
Gm25588	1.03885129929577	0.00385459970805152	0.269369408258029	0.0143097159138398	0.988582888247334	1
Gm37669	8.37151677180181	0.0287108846590823	0.256722557354992	0.1118362365773	0.91095325510643	1
Dnah7b	322.181232053419	0.0638477423007093	0.170167126027201	0.375206091748317	0.707507200045441	1
Dhx9	8823.09769076833	-0.0596133178040659	0.10702306174613	-0.557013757889633	0.577518029349375	1
Gm8326	3.3649719684813	0.0175726872105462	0.245842812093719	0.0714793613890458	0.943016249762218	1
Npl	159.022628946453	-0.0531748279652281	0.251716369244465	-0.211248986805403	0.832692987205954	1
Gm6652	22.0385771778423	0.0210009938227152	0.191893493513141	0.109440885348606	0.91285280666507	1
Dnah7c	291.854679908613	-0.00606217840134037	0.181019257687143	-0.0334891352378523	0.973284529797785	1
Slc39a10	2295.43554507509	-0.117625671158313	0.124757221289589	-0.942836574447887	0.345764500852072	1
Gm28151	57.3670164910744	0.0262793598932946	0.202139859967435	0.130005828130722	0.896561815645536	1
Gm37393	0.740029840117917	-0.00959646828616971	0.277024951107468	-0.0346411694968475	0.97236587267521	1
Gm28527	3.97943136036956	-0.0157928368491954	0.285687405024994	-0.0552801298601656	0.955915292031347	1
Gm4852	0.876634757315628	-0.00926818143116345	0.273005687455052	-0.0339486752732555	0.972918078282109	1
Gm8337	8.98144372489851	0.0246866386336713	0.225985367876884	0.109239986931899	0.913012145085547	1
Cspp1	1745.71634833913	-0.144785109871473	0.114422309661923	-1.26535734420378	0.205743258817115	1
Rgs8	2.65693060377995	-0.00833639708808914	0.288733266462301	-0.0288723124641323	0.976966427865628	1
C230024C17Rik	1.06599979590675	-0.019991920768549	0.272064726017945	-0.0734822226356179	0.941422390108383	1
Tmeff2	399.958285151787	0.12579110678339	0.306393598684465	0.410553964976711	0.681399625320092	1
Rgs16	73.6620762838833	-0.013418884122441	0.245814431345495	-0.054589488700851	0.956465513074121	1
Gm28513	0.719707169387094	0.00774968003205538	0.271490185968106	0.0285449730141104	0.977227499349854	1
Gm28319	0.713612292173974	-0.02573179479352	0.273773826048356	-0.0939892434749225	0.925117701373304	1
Gm28320	1.74691385368937	-0.00624651905433403	0.264461855627495	-0.0236197354038554	0.981155929966312	1
Gm29325	0.526528607039296	0.000347357135305064	0.278776248695839	0.00124600692107042	0.999005830572271	1
9330175M20Rik	5.33670674870124	0.0102104252994661	0.246999505568555	0.041337836996731	0.967026569275877	1
Cavin2	37367.8095216957	5.32883807321388e-06	0.120779224770961	4.41204858146689e-05	0.999964796945565	1
Gm5253	1.42523738114092	-0.00280037301248946	0.265963849395439	-0.0105291490511021	0.991599109758641	1
1700072G22Rik	0.436668171828585	0.00166277358774576	0.273260439838772	0.00608494075734792	0.995144949677254	1
Rnasel	2567.00834031665	-0.0447432070508952	0.103833998684352	-0.430910950342106	0.666533120991093	1
Gm28512	71.7221236825752	-0.0414812481779354	0.188022206808362	-0.220618877323434	0.825389201232785	1
Arfgef1	6881.55333632021	0.0520037373696724	0.106718039617181	0.487300343561599	0.626045504288886	1
Gm54899	2.47345453589464	0.0143961202439997	0.25391725873849	0.0566961076829611	0.95478727464923	1
Gm37569	3.64599242011615	0.00433524208758243	0.257647612055598	0.0168262459449728	0.986575231623005	1
Dock10	4737.99336436522	-0.0421682845830997	0.123413715547634	-0.341682319473026	0.732589979186385	1
Cpa6	1.47396623797498	-0.00228778260233196	0.283793933625653	-0.00806142179680885	0.993567985675988	1
Rgsl1	22.8414595195304	0.0303387714273994	0.22769435685906	0.133243405088773	0.8940008845645	1
Gm37645	1.03927209795998	0.0124784886342509	0.268521482382973	0.0464710999042292	0.962934768127458	1
Gm38062	2.25300296724542	0.00659419302135563	0.263310801512407	0.0250433821304704	0.980020360511346	1
A630081D01Rik	3.52176041440958	-0.0486479538129912	0.29499359527661	-0.164911898400285	0.869013327060225	1
Gm28659	0.69863348016788	0.00919993889391828	0.27389547946236	0.0335892323304393	0.973204708780097	1
Gm54912	0.385654381781757	-0.000983327072849335	0.275664070224711	-0.00356712092383952	0.997153855324244	1
Teddm2	53.4035527321787	0.0160135319358186	0.212505668536414	0.0753557871943286	0.939931635850385	1
Teddm1b	1.05843939673031	0.0177943638599001	0.273212128485005	0.0651302120391654	0.948070325764392	1
Gm38352	2.06767231704035	-0.029894322409294	0.265882205969819	-0.112434460592249	0.91047893294553	1
Teddm1a	0.977131448468741	-0.0168245771581686	0.279638294546935	-0.0601654976670041	0.952023824786135	1
Nabp1	2324.24212019562	-0.105870397223689	0.173369468372574	-0.610663447361862	0.541422409505513	1
Gm17767	24.6040459325689	-0.0354084442182963	0.194761941992767	-0.18180371306634	0.855736770480633	1
Nyap2	3.86116211847963	0.0428147423303844	0.375660899894768	0.11397178237708	0.90926016206191	1
Gm5530	4.65771955375453	0.0118222645938153	0.241218067305888	0.0490106927970016	0.960910774561808	1
Glul	17262.3567324413	0.122925409949217	0.187912904839509	0.654161618406168	0.513007686473044	1
Gm29290	0.498329061171387	-0.00330966965445742	0.27608100252692	-0.0119880383806369	0.99043515836111	1
Gm29291	6.4731775742799	-0.0217821394514222	0.247683678301226	-0.087943378428559	0.929921679144388	1
Gm28286	6.4806796698243	-0.0259113966918559	0.224546710899077	-0.11539423841083	0.908132645539253	1
Zfp648	1.04568804272425	0.0132095295901431	0.272373065975682	0.0484979289080019	0.961319414993343	1
Prex2	14719.1637612795	0.0357791341937245	0.156260870610957	0.228970528922777	0.818891822171005	1
Gm24173	0.907660392609762	0.000389059397208567	0.269740485642564	0.00144234706288812	0.998849173946225	1
Gm28686	2.23351034644166	0.0232567997209569	0.256148110663389	0.0907943441812822	0.92765600417971	1
Col4a4	11364.343637508	-0.0659044181482836	0.143312304470593	-0.459865734430409	0.645612596695269	1
Col4a3	13282.3329044762	-0.0723283788928531	0.150334449053353	-0.481116466307627	0.630433725702341	1
Gm54925	0.44196149721059	-0.00277321103135508	0.273054816163734	-0.0101562428757607	0.991896629923356	1
Cacna1e	227.888492848571	-0.0151633406484139	0.181556421062139	-0.083518613991758	0.933439177273566	1
C430014B12Rik	29.7510019008495	-0.0158846162018445	0.240153924700495	-0.0661434795273687	0.947263594964055	1
Gm29282	6.80113373724674	-0.0846842961408783	0.259453563344133	-0.32639480857141	0.744125664818128	1
Gm9530	56.6128788893688	0.0210996404922272	0.25330812575179	0.0832963428615083	0.933615908164551	1
Ier5	3427.72131406456	-0.0734620385890586	0.150739834034051	-0.487343236509495	0.626015112428822	1
Mr1	1864.06778558112	-0.172366374045643	0.185877215751684	-0.927313083255509	0.35376400337794	1
A830018L16Rik	134.245653459523	0.0482126183200527	0.162006673818712	0.297596495154289	0.766011149904403	1
Stx6	2827.35762124511	-0.0242670813654137	0.116753589480877	-0.207848696329704	0.83534710864078	1
Gm38178	0.723004304436423	-0.0242676086459308	0.277547920171703	-0.0874357430994901	0.930325159273749	1
Gm8850	12.0950983730716	-0.0674786923472593	0.240267356780005	-0.280848356812135	0.778826712241894	1
BC034090	532.416158068063	-0.0685887564739894	0.168697882374887	-0.406577459707341	0.684318355022982	1
Gm37622	4.86364389419186	-0.00383476889283646	0.226708058782011	-0.0169150091683496	0.986504418895537	1
Mff	3163.79035635593	-0.049454827319904	0.0897345246437502	-0.551123745473013	0.581548848669581	1
Gm28941	17.7283599427307	-0.0720105677615322	0.308959879947108	-0.233074170581177	0.815703811497487	1
Tm4sf20	2.05413363299096	0.0305476514355012	0.273599639292561	0.111650919988372	0.91110019608301	1
Gm47791	1.2867897524883	-0.0017075689682625	0.269460043452516	-0.00633700249723074	0.994943837386273	1
Gm36999	1.52214873000838	0.0104564622346585	0.264426943235885	0.0395438607983706	0.968456784985145	1
Gm28942	1.6811009233335	0.0150388141104588	0.262143603038384	0.0573686099380297	0.954251567446458	1
Gm17764	1.26713923486096	0.00351622829352209	0.283269794218297	0.0124130011928217	0.990096112331798	1
Xpr1	3545.93570081667	-0.0338189939774987	0.114740817869869	-0.294742486634999	0.768190604495986	1
Myo1b	16340.0009750306	0.057593641025492	0.108068804731232	0.532934931303516	0.594078623643882	1
Gm29453	3.18609963516994	-0.0252065297600104	0.268961583854127	-0.0937179555489281	0.925333206588492	1
Gm28323	8.39749256327244	-0.0250087839267632	0.233134858306482	-0.107271748671262	0.914573396486952	1
Gm8419	0.533430545761844	0.00230543347515134	0.274526498113799	0.0083978540905573	0.993299560634274	1
Gm8420	1.3588094691406	0.00141524303245519	0.264545250333747	0.00534972005987533	0.995731561319718	1
Cdc42bpa	7301.20729421268	0.0318125620431503	0.126073366865181	0.252333723086571	0.800783124021315	1
Acbd6	937.731637284258	0.0718538770760328	0.122333593007083	0.58736014621816	0.556961854094982	1
Gm38169	5.05617516343079	0.0229830717019583	0.273504805924497	0.0840316923290294	0.933031234038059	1
Gm38331	3.5842960199254	-0.0183684248614518	0.242587705723675	-0.0757186964881674	0.939642901047932	1
Lhx4	1.13513425571487	-0.0194225307589597	0.266052101857269	-0.0730027337629507	0.94180394208929	1
