gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A530030E21Rik	82.1608951582666	1.85188062258341	0.400978349057054	4.61840552473297	3.86699968853491e-06	0.000667653759308355
Inka2	2077.97882528185	-0.854345041693183	0.185610717864943	-4.60288636087725	4.16675608138928e-06	0.000712746776366532
Prickle1	4045.53153026246	1.53920474781773	0.334608007092322	4.60002365512145	4.22442966493281e-06	0.000715982693852925
Adora2b	387.004810640462	-0.972207549631845	0.211553557395193	-4.59556228504214	4.31583846195041e-06	0.000724825452237017
Saa3	1014.61009293658	-5.19555110792974	1.1314110259164	-4.59209870588062	4.38810725738156e-06	0.000726771014714222
Xylt2	1155.51376040344	0.779721180254898	0.169827841460519	4.59124471905958	4.40610336949187e-06	0.000726771014714222
Gata3	370.973723495084	1.47482445261048	0.321767517230839	4.58350943968165	4.57236232477258e-06	0.000740963347261831
Nod2	443.095491233138	-1.06209587894576	0.231683836140187	-4.58424677629695	4.55625877629063e-06	0.000740963347261831
Epha2	4076.30499241634	-0.869280063659057	0.18998487657242	-4.5755224275849	4.75033071146326e-06	0.000763109648378889
Mdm2	4807.84738393392	-0.563160289611466	0.123271625998324	-4.56845024190015	4.91343678408998e-06	0.000782507165079985
Piwil4	262.537127912905	-1.31654788126555	0.289405745211258	-4.54914217513031	5.38650424999929e-06	0.000850515209525529
Arid5a	1918.0729547153	-0.87956173817413	0.193582864021343	-4.54359296015559	5.53033997995757e-06	0.00086582627787912
Nfe2l2	8255.44088964879	-0.529698724811269	0.116742778553314	-4.53731469625219	5.69750549536564e-06	0.000884501819507436
Ighm	5142.71679644644	1.46767157333996	0.323840635976355	4.53207970307693	5.8405803194392e-06	0.000899157340177664
Homer1	581.776267092021	-0.955790305563267	0.211166195050213	-4.52624675713832	6.00404701373118e-06	0.000916684004393966
Msl3l2	530.626432578615	1.01335615075088	0.22449777076662	4.51388068260297	6.36520366149538e-06	0.000963858790512013
Rbfa	475.208896832416	0.714600390443025	0.15881923118328	4.4994575601387	6.81270786628126e-06	0.00102323548879415
Tfap4	232.106920271756	1.41064994399609	0.314103029179704	4.49104215161526	7.08755212940688e-06	0.0010559309519247
Gm47467	154.148615998528	0.905899124966157	0.202045433419674	4.48364068236322	7.33801856362815e-06	0.00108450043955573
Kif26a	1643.71141486266	0.928447962670073	0.207536464440321	4.47366184623935	7.68913088163701e-06	0.00112737304688383
Dcun1d3	1384.55686602616	-0.595258705089141	0.133144791328683	-4.47076223672675	7.79413101988212e-06	0.00113376989339608
Hyou1	6196.72037056131	-0.69247443337581	0.155223788576637	-4.46113601353004	8.15263240112978e-06	0.00116826921881578
Lrrk2	8187.37559822244	-0.766076012451994	0.171727383422813	-4.46100090260983	8.157774668574e-06	0.00116826921881578
Fbxo21	1508.32630228408	0.554203973084094	0.124353618670031	4.45667748965679	8.32396862987113e-06	0.00118289997283261
Zfp703	2047.78224756724	0.711833901726154	0.159956825793136	4.45016271232296	8.58052547137459e-06	0.00121005059204713
Mrap	26.6078357091724	-3.18060608592315	0.715647180467006	-4.44437730313923	8.81467951920642e-06	0.00123365446543803
Prkx	3048.07150821522	-0.466826886093539	0.10524877690311	-4.43546138805291	9.18752988673914e-06	0.00127616862501969
Pmvk	2338.53900596523	-1.84163938763588	0.41569912096573	-4.43022199170757	9.41361331977708e-06	0.00129539811846323
Fkbp14	1143.76577522871	-1.14185909382475	0.257846962023544	-4.42843725930923	9.49183209396105e-06	0.00129539811846323
Ighv1-34	54.7549956207651	3.39355956633243	0.766485507158314	4.42742822224231	9.53632911719172e-06	0.00129539811846323
Gm10389	37.8650275497467	-1.6255906277461	0.367417526819017	-4.42436876057586	9.67246815515215e-06	0.00130430055984147
Krtap17-1	61.2478652593816	-2.71411939839898	0.614484060794612	-4.41690773051013	1.00122944013942e-05	0.00134034149834316
Tbc1d10c	315.840725047619	1.28856148621768	0.291979519613954	4.4131913358902	1.01857900757345e-05	0.00135375745222387
Hs3st1	974.213342977255	1.07952913388305	0.244850346743468	4.40893447054858	1.03880448633439e-05	0.00137077672003868
Cers4	3309.36818917198	0.567978243421201	0.12919461371285	4.39629971481319	1.10111867577883e-05	0.0014231745489243
Haus4	342.872341843839	0.904409964007053	0.205725384702543	4.39620013502336	1.10162369003018e-05	0.0014231745489243
Vmp1	5626.22515169186	-0.972336889786174	0.221165903681051	-4.39641406565275	1.10053902348428e-05	0.0014231745489243
Ccng1	10299.5745850329	-1.16510285020348	0.265154787031229	-4.39404795684966	1.11259255049172e-05	0.001427363526235
Elf3	529.222659987982	-0.906458539797582	0.206949957495895	-4.38008565339069	1.18632668366207e-05	0.00151146201061883
Socs3	2401.3088795437	-1.36531015881027	0.312046469718903	-4.37534242909449	1.21241997285569e-05	0.00152853194345671
Ell2	1799.3494092786	-0.589389148392846	0.134744925604845	-4.37411016219859	1.21928799149492e-05	0.00152853194345671
Tnf	115.160415013829	-3.64116481011011	0.832614296470457	-4.37317113763888	1.22454653909057e-05	0.00152853194345671
Nxpe3	1073.2648321104	0.898313269346575	0.205843127600148	4.36406733525521	1.27666252420581e-05	0.001582890165918
Tet1	359.281529085647	1.48652076076321	0.341287760583885	4.35562282755182	1.3268908589975e-05	0.00163419878194132
Rgs14	605.359477676238	0.824890382320316	0.189702619308175	4.34833417339518	1.37175479664082e-05	0.0016748828389885
Ankrd1	540.844770150644	-1.35339628060679	0.311316764232274	-4.34732862505605	1.37805668250651e-05	0.0016748828389885
Trim35	5093.29727845011	0.402336891743047	0.0926287890998034	4.34354044410045	1.40204651519799e-05	0.00168190956634855
Chordc1	3118.19639130796	-0.847630572515242	0.195117737957232	-4.34420048832789	1.39783812294066e-05	0.00168190956634855
Il10	23.4931097542515	-7.39579226113184	1.70375287295492	-4.34088322228616	1.41911132965091e-05	0.00169139759380457
B3gntl1	330.830382143623	0.683091459525928	0.157492745250563	4.33728841566108	1.44251285109057e-05	0.00170826810327225
Bank1	693.338274514073	1.45026587931403	0.33461351501295	4.33415213147593	1.46322965140018e-05	0.00172176462292783
Sgsh	1034.92024147876	0.759724911378766	0.175380518969992	4.33186602389262	1.47850904008599e-05	0.00172873265864231
Cyb561a3	2168.0281613613	0.609873158659361	0.140902191242721	4.32834403269698	1.50234666040852e-05	0.00174555674241427
Il33	4328.05542788994	-1.02191224290631	0.236359389158261	-4.32355256351616	1.53536535160167e-05	0.00177277121909308
Idh3a	2523.77298702978	-0.413063218295191	0.0957030618424598	-4.31609198643141	1.58815819264741e-05	0.00182233754353841
Tcf3	2423.47739285245	0.687768836452242	0.159422464962131	4.31412747642319	1.60234473513541e-05	0.00182726645906738
Fosl2	5768.09538842018	-0.770213937528415	0.178872171786171	-4.30594613928628	1.66273513139277e-05	0.00188450115443865
Cacna1e	227.888492848571	1.52567114144739	0.354546954600529	4.30315680800693	1.68381587466415e-05	0.00189675697978936
Misp3	345.930999975078	1.25421039722435	0.291957281380974	4.29586955766908	1.74009886081368e-05	0.0019482779608892
Atosa	1600.47866244885	0.613181148888618	0.142903111406254	4.29088732116845	1.77960601671731e-05	0.00198050852727925
Ticam1	530.00411537078	-0.634097091225547	0.147943820082179	-4.28606677097646	1.81864346246355e-05	0.002011833492548
Hsd17b12	2596.81569168695	-0.591411216799927	0.138654317273601	-4.26536460190358	1.99576016654016e-05	0.00218163747435875
Cass4	325.693188810078	1.2931934914743	0.303130636760744	4.26612600195537	1.98896476139231e-05	0.00218163747435875
Elk3	4330.91499772939	0.453754346620814	0.106497825820383	4.26069117491759	2.03795673850034e-05	0.00219267827282609
Rnf144b	2321.87499686141	0.518635322340098	0.12173662113937	4.26030653295643	2.04146726711101e-05	0.00219267827282609
Tnk2	2660.16355685189	0.658205228005206	0.15442295540955	4.26235352289145	2.02285090840722e-05	0.00219267827282609
Baiap3	649.504811322556	1.30938823988962	0.307473772815904	4.25853635546858	2.05769757980891e-05	0.00219733555429999
Hoxa4	165.598691419915	0.895347304223733	0.210639965875602	4.25060505731615	2.13193807149491e-05	0.00224630563906095
2810429I04Rik	22.3713885779781	2.74387827980725	0.645337266045271	4.25185158858433	2.12010345546056e-05	0.00224630563906095
Unc5cl	71.2286288881991	1.61265108736587	0.379469086530356	4.2497561582974	2.14003351994548e-05	0.00224630563906095
Plekhh3	633.373375965822	0.729553841356664	0.171733994416553	4.24816207085407	2.1553145252836e-05	0.00224956387232143
Runx1t1	446.977967126111	0.946773236236209	0.223380674873546	4.23838470705744	2.25133747452009e-05	0.00233122191184517
Mylip	2510.33274720652	0.842194069249037	0.198741173422409	4.2376426321033	2.25878922929678e-05	0.00233122191184517
Pnpla3	51.1517690703954	-2.26079767551604	0.533699509780888	-4.23608722527067	2.27448452058147e-05	0.00233242246347723
Rnls	55.2718807962496	-1.23091869473785	0.290651647964072	-4.23503084658241	2.28520334464317e-05	0.00233242246347723
Abcd1	2228.18547453728	0.550264590254217	0.130243983936292	4.22487529653097	2.39073126526998e-05	0.00239604935375869
P2rx7	1867.52407840449	0.57825672262683	0.136857957046681	4.22523275303308	2.38693942352653e-05	0.00239604935375869
Gga2	1607.0566613961	0.691484686866448	0.163653549310455	4.22529599742859	2.38626913308725e-05	0.00239604935375869
Slc39a14	1783.26959715521	-1.18575109203913	0.280713727045812	-4.22405809832599	2.39942151372393e-05	0.00239604935375869
Ssh1	2977.13014443338	0.616759820037198	0.146228335845338	4.2177859473798	2.46712851999195e-05	0.00243170297366187
Btbd6	548.736755402389	0.627832469343814	0.148826032898579	4.21856618170872	2.45860807217773e-05	0.00243170297366187
Srl	487.363888776267	-1.11186924376851	0.263657146930521	-4.21710261494072	2.47461383051007e-05	0.00243170297366187
A530016L24Rik	20.2194408859204	-4.19962587070002	0.99677090427466	-4.21323079625408	2.51743590588016e-05	0.00244774268027526
Fbxo32	1350.00479921976	0.707651630049677	0.167929702390838	4.21397537168674	2.50914658610075e-05	0.00244774268027526
ENSMUSG00000121482	137.043474947971	1.07619365043159	0.25555138718642	4.2112612350898	2.53948870038881e-05	0.00245625729062738
Meis1	2279.65214274082	0.677125333844425	0.160966487698948	4.20662302771269	2.59214996208282e-05	0.00249413429164156
Cited2	2260.56807039181	0.818124875238873	0.19474269379594	4.20105555331457	2.65673383771514e-05	0.00250472998428033
Idi1	1213.19026938808	-0.703539760880095	0.167469622635529	-4.20099926069123	2.65739459196138e-05	0.00250472998428033
Arvcf	1814.2842962894	0.823740204096932	0.195973126691886	4.20333245686302	2.63013847385359e-05	0.00250472998428033
Gm56600	79.6086111894613	1.82201714463981	0.433647073466541	4.20161291548618	2.65020003171925e-05	0.00250472998428033
Tubb4b	9434.89883684965	-0.555259032883084	0.132376373090073	-4.19454786319964	2.73416415681119e-05	0.00256400754481877
Ralgps2	1641.28288909101	0.919092125737982	0.219369454095539	4.18969965316002	2.79323923314958e-05	0.00258857158035997
Dio2	128.557300707612	-1.85293445812716	0.442337898308897	-4.18895705118444	2.80239426259605e-05	0.00258857158035997
H2-Oa	131.269166328113	1.66461651210113	0.397253843713837	4.19030939144352	2.78574345489229e-05	0.00258857158035997
F3	2129.60626555008	-0.975271842530159	0.233714353893962	-4.17292231427364	3.00717498662865e-05	0.00276390799517302
Pde4b	7491.0237708937	-0.762843805570267	0.182913135536219	-4.17052500540188	3.03898705410038e-05	0.00277931915036883
P2ry10	812.794288771933	0.929270414240735	0.222944931828423	4.16816119846086	3.07066752419902e-05	0.00278145054026132
St13	6213.89730463629	-0.558777601532929	0.134060358942824	-4.16810462048101	3.07142963198717e-05	0.00278145054026132
Grtp1	708.302953037495	0.865347266777792	0.207930291377359	4.1617181462384	3.15862060726993e-05	0.00284645644383926
Tubb6	892.429845754204	-1.15680405514258	0.278276396707117	-4.15703260797968	3.22407987341573e-05	0.00287737447253537
Eif1a	4083.10449930621	-0.66949740815943	0.161043390994119	-4.15724857770709	3.22103454680225e-05	0.00287737447253537
Nemp2	721.821801227715	0.864180145522213	0.208167523028967	4.15136872912669	3.30492806453535e-05	0.0028912902359065
Gm42528	493.032723452013	0.931262887176076	0.224267068601765	4.15247273254254	3.28901953997642e-05	0.0028912902359065
Inpp5k	4464.99915357161	0.644720995756108	0.155193900550259	4.15429339342699	3.26294288467054e-05	0.0028912902359065
Gm11690	21.72394356114	3.70042690662513	0.891262339577794	4.15189416438047	3.29734752664275e-05	0.0028912902359065
Carhsp1	7141.15983551732	-0.458735410897485	0.110526122570521	-4.15047049718756	3.31792535461826e-05	0.0028912902359065
Hacd1	216.971604412201	-0.873320210966348	0.210638193898664	-4.1460676945725	3.38233866235953e-05	0.00293358330743803
Slc27a3	694.656490414545	0.68052590522802	0.164507021970971	4.13675900927867	3.5224570955799e-05	0.00304083515811883
Maff	1362.19241344534	-1.83156713969836	0.443120827214525	-4.13333571164251	3.57535892622809e-05	0.00307214794433199
Zer1	1976.57333922289	0.682239378266942	0.165243423609009	4.12869307211417	3.64831019416384e-05	0.00312031863550847
Mapk10	104.666769757429	-1.45928979633559	0.35414565132481	-4.12059216561487	3.77899854641793e-05	0.00321668810922187
Blk	613.706508138641	1.87207492903722	0.454539205742281	4.11862146408261	3.81145651991609e-05	0.00321668810922187
Igf2bp1	115.085365940795	1.19389397070703	0.289884595579305	4.118514708659	3.81322234448192e-05	0.00321668810922187
Ighj2	347.594306165029	1.50559073074251	0.365700359089619	4.11700643250817	3.83825364201303e-05	0.00322308626284312
Abcb1b	397.618887956938	-1.04189282570673	0.253234456202442	-4.11434068385157	3.8828761927381e-05	0.00323798746706211
Mt1	1469.71202564218	-2.56181644519345	0.622728861517935	-4.11385532854361	3.89105346805125e-05	0.00323798746706211
Synpo	4192.96648579225	-0.64219786155047	0.156212303529831	-4.11105813715777	3.93850007181339e-05	0.00326277355725025
Vsig4	21.9560564029774	-4.00441730661641	0.974437122040387	-4.10946711290258	3.96573184326925e-05	0.00327066652109625
Hoxa3	323.196984385556	1.02587910964104	0.250249186034019	4.09943035539617	4.14168275111043e-05	0.0033680836255023
Thsd1	1736.1238289276	0.538612202629768	0.131414079568234	4.09858825172614	4.15677745271476e-05	0.0033680836255023
Slc38a2	9128.36369431954	-0.568431230616677	0.138638863266804	-4.10008577120802	4.12997043568169e-05	0.0033680836255023
Gata6	1229.32875832715	0.64645598851418	0.157715952676954	4.09886240130889	4.15185760237364e-05	0.0033680836255023
Ipo7	6582.98420597433	-0.518007253614603	0.12646076182968	-4.09618956994949	4.20006042382785e-05	0.00338829328689065
Cd37	2070.80414992263	1.04146535513037	0.254650956547783	4.08977593977719	4.31790099691333e-05	0.00343831478521452
Kcnj5	156.013702482774	-0.989080969726172	0.241837168036586	-4.08986334795543	4.31627413113324e-05	0.00343831478521452
Slc35d2	410.508985801886	0.654902600017089	0.160084028833505	4.09099274168205	4.2953057610217e-05	0.00343831478521452
Retn	50.4364708554611	-2.92628866188803	0.716571287081674	-4.08373697724577	4.43171903621203e-05	0.00351380160836828
Accs	608.741939693788	0.66559806944918	0.163293849246413	4.07607556880346	4.58021393632286e-05	0.00361048696440961
Alpl	148.822780190806	-1.13978765827021	0.279672317967054	-4.07543966651886	4.59274892625451e-05	0.00361048696440961
Picalm	13770.7765689487	-0.553416924955792	0.13584222676104	-4.0739682950671	4.62187763318912e-05	0.00361799014387863
