gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Cd79a	1709.91677931945	0.00418919785131609	0.0299950871550687	0.283269455996527	1
Sox6os	1.93450485109706	-0.00128022940160261	0.0397531412474656	0.273405209213159	1
Pde8a	1623.6084565886	0.00549605874422409	0.0276828482548237	0.565496799267307	1
Tsku	749.739384430764	0.0068871250096524	0.0300722244442202	0.145873057310448	1
Gm7180	1.21815279644426	-0.000202562610201593	0.0362956314290206	0.832337777533151	1
1110004F10Rik	3011.55084685232	-0.00520503995193582	0.0279613498587416	0.563424929271882	1
Rps17	7026.65025249443	0.00147333416398188	0.0290548824699304	0.802081695534654	1
1700003G18Rik	0.396449170278552	-6.19872919352352e-05	0.0407409674837834	0.918464158740652	1
Gm4353	2.06922882438547	-0.00166024928294704	0.0432904588819617	0.176067667867217	1
Gucy2d	2.34390991776276	-0.00297654845221697	0.0570727620924022	0.0553316664791338	1
Lrrc32	2464.23625927953	0.0100561672386697	0.0287260089469637	0.201371487228864	1
Gm23040	0.471308698875661	0.000158912180664831	0.042332628823334	0.734855929545605	1
Vmn1r58	0.40618301408743	0.000130069624157169	0.0419584997347342	0.795429567136703	1
Rpl7a-ps9	2.2256159826317	0.000330899452906215	0.0345382182118004	0.769968428386124	1
Cpeb1os1	10.1275159128935	-0.000106614939923626	0.0312591873102228	0.950131144324928	1
Nlrp4c	1.15167413237421	-0.000465832471906762	0.037011905283907	0.630160063897548	1
Emsy	2595.13179245975	0.00372495496015074	0.0277627865154604	0.689569719145275	1
Gm45132	0.542123029951495	0.000477496212799233	0.0431473034480252	0.387570518960472	1
Zfp787	729.605359187998	0.00203774604506174	0.0282312480434412	0.805333570568229	1
4933431C10Rik	63.6479434932848	-0.00438331884500967	0.0314554196964446	0.165440280492234	1
Thap12	3943.53375562524	0.000877213374071531	0.0256994925965793	0.942313143032547	1
Gm19656	1.64360396942382	-0.000740217478945343	0.0384018576654061	0.452694381092583	1
Zfp444	695.184035564464	0.0124506171769575	0.0295626970001582	0.0724720362075368	1
Gm45148	23.6678511111293	0.00110155813832713	0.0302332926666484	0.668126023618553	1
Wnt11	382.231157224066	-0.000954660330726737	0.0292507999627999	0.852579472579457	1
Epp13	3.11903389986967	-0.000836698442076544	0.0362310257676425	0.468831357028993	1
Gm45069	2.00348119087162	0.00190399213301552	0.0483468880653603	0.116049860305258	1
Uvrag	2725.05775616065	-0.0051906108507261	0.0277671298404273	0.580382318641661	1
Gm45188	20.5404073675231	-0.000833854515562875	0.0309100761367012	0.676160485387097	1
Zfp667	301.295883552613	0.00900142727903102	0.0299803815065778	0.101238513618806	1
Gm45187	7.0090567430258	0.00100764354499336	0.0318498997802633	0.561039181659048	1
Gm23479	0.545595100281535	0.000530797948013862	0.0421008395346185	0.426083232198644	1
Gm33882	0.593340108221705	-0.000279461439369304	0.0420702611897807	0.605054132549147	1
Gm44975	0.860403929159624	-0.000282183179427896	0.0401347149417658	0.686575325033938	1
Gm45185	1.53984217202842	0.000116937085446956	0.0353989341755606	0.908747228989252	1
Zfp583	96.7122293537107	0.00424812752786208	0.0302106641825779	0.251850940064047	1
Gm38944	0.609745519474673	-0.000184958759975254	0.0415446279307041	0.739348324865468	1
Gm3854	21.8615853279809	-0.00142278487599343	0.0309291895571316	0.515535479361546	1
Dgat2	668.491628233627	0.0036522854833839	0.0298548141596611	0.350696630684066	1
Gm45012	0.670174178940876	-1.71189118581161e-05	0.040161732238296	0.97903172248181	1
Mogat2	6.96807011529464	-0.000654763998185939	0.0328144519746564	0.646669206609355	1
Gm18943	3.51933627357974	0.00167800784191062	0.0358630165651527	0.274414993249309	1
Gm26705	55.1613217685713	-0.0068561795485568	0.0311565732662418	0.0973889181387916	1
Zfp78	127.067852824866	-0.00153670856818488	0.0293934820070877	0.740506088774617	1
Map6	1719.03144373184	-0.00594662520604398	0.0279741610406236	0.510304145883938	1
Zfp28	445.276685287797	-0.00544282479741632	0.0290488446932583	0.388323690934031	1
Gm45591	20.8076233275164	-0.00246923094034887	0.0355129052099042	0.191519553418101	1
Smim17	9.26790959886506	-0.000803821055463971	0.0310334675106869	0.677073219139126	1
Gm16306	8.36880210331168	-0.000950704234015567	0.0328290148484053	0.533495922587749	1
Gm16307	1.17918966882812	-0.000109943016951414	0.0379227115325861	0.893965160890693	1
Gm20715	0.686299379246112	0.000142831171103717	0.0405421205430228	0.821505457387434	1
Serpinh1	11400.0336603555	-0.00902918095380067	0.0288087539749381	0.229341606288297	1
Gdpd5	583.319237897961	-9.26300370366794e-05	0.0285253781866054	0.990135161508716	1
Klhl35	21.4070201192903	-0.00513410630108485	0.0330013129770724	0.10236151325827	1
Or10am5	0.422890025055002	0.00015296565242209	0.0413329122232502	0.787408558467799	1
Rps3	19522.144846961	0.0054479996699634	0.0290210271298552	0.393926766834566	1
Snord15a	1.07315904631957	0.000769129930475725	0.0392512360827778	0.419486665908022	1
Plekha7	682.501445017368	0.000780742191491015	0.0286249839979521	0.913891802438676	1
Gm44867	2.12884480132544	0.000291784735493347	0.0347354729275246	0.791684879941959	1
Rps13	4643.91126755428	9.89075941347297e-05	0.0290901216195517	0.986195850150007	1
Gm44777	81.0623006090624	0.000358714416066163	0.0300059365587563	0.895819607720836	1
Arrb1	18747.6727112597	0.00893576291151564	0.0289416181997838	0.213706888163274	1
Mir326	1.36761519574547	-0.00131878759164481	0.0450141155750186	0.18493100286832	1
Gm44914	21.6508280853157	0.00175018039337887	0.0306026956193092	0.48111413880671	1
Tpbgl	76.1403034303707	0.000446685225042893	0.0295726717813639	0.908549768395863	1
Gm45844	69.1659238634251	-0.00269134064960394	0.0305233642645698	0.352478466951719	1
Vmn2r29	13.1943200093631	0.00266651785661664	0.0319096961949787	0.263034672300827	1
Fgfr2	7246.99328846945	0.0140171848106204	0.0300799214947797	0.0420624689482321	1
Gm5903	2.15647978945314	2.80622574640807e-06	0.0348285338457194	0.997902592168192	1
Pik3c2a	2789.72758805211	0.0019977231751441	0.0288761902230007	0.758572903690748	1
Slco2b1	823.121667727263	0.00744856190073696	0.0291423190453227	0.245939146425498	1
Gm15635	42.5916142677423	0.00421009598182324	0.0316327596819785	0.167291104706906	1
Gm34280	10.107010498427	0.00153314341932124	0.0320072900007413	0.41981262368275	1
Gm45033	5.31444428014331	-0.000549398199991061	0.0331962849618897	0.68205327223156	1
F730035P03Rik	0.702426259870078	-0.000464131682905064	0.0402208360074738	0.541770627278061	1
Neu3	335.066147283296	0.0102954703910446	0.0299270237449093	0.0827690879176254	1
Arhgef1	11975.1146523474	0.00357838616981362	0.0287403079381026	0.609770374294733	1
Erfl	3.44396235660649	0.000474543389189014	0.0339095219655046	0.700047969937451	1
Gm45151	72.6279096254813	0.00164251162173444	0.0301183728641108	0.567311228296287	1
4732496C06Rik	213.715257861887	0.00963036067326375	0.0313918008895249	0.052984336161452	1
Spcs2	6716.65167137881	0.00595311677667856	0.0287990941777334	0.400560664770849	1
Gm4366	36.9276890178567	9.52402028983199e-05	0.0297286115514887	0.977424222453812	1
Rabac1	5529.31949074941	0.0106236202690564	0.0293627715331417	0.114151213756032	1
Gm45153	3.53697806777529	0.000598000029297962	0.0356882329970027	0.588434176730305	1
Rps15a	5511.55896738526	-1.47067390784194e-05	0.0292744300474109	0.997664267529488	1
Chrdl2	3.92673235691312	-0.00275986794757827	0.0491758388444691	0.0827058455241292	1
Ate1	3231.01575230092	-0.0103240458879293	0.0266562563333997	0.365208652389268	1
Gm45719	9.05725779980292	0.000355735438276384	0.0320886764022303	0.811413337363027	1
Gm44647	6.13115099160053	-0.00140529432975785	0.0323613507982447	0.429881752494103	1
